"hero_id","hero_name","cb_id","cb_lang_id","cb_params","de_id","de_lang_id","de_params","fam_1_id","fam_1_lang_id","fam_1_params","fam_2_id","fam_2_lang_id","fam_2_params","passive_1_id","passive_1_params","passive_2_id","passive_2_params","passive_3_id","passive_3_params","prop_1_id","prop_1_lang_id","prop_1_nested_1_collection_name","prop_1_nested_1_id","prop_1_nested_1_lang_id","prop_1_nested_1_params","prop_1_nested_2_collection_name","prop_1_nested_2_id","prop_1_nested_2_lang_id","prop_1_nested_2_params","prop_1_params","prop_2_id","prop_2_lang_id","prop_2_nested_1_collection_name","prop_2_nested_1_id","prop_2_nested_1_lang_id","prop_2_nested_1_params","prop_2_nested_2_collection_name","prop_2_nested_2_id","prop_2_nested_2_lang_id","prop_2_nested_2_params","prop_2_params","prop_3_id","prop_3_lang_id","prop_3_nested_1_id","prop_3_nested_1_lang_id","prop_3_nested_1_params","prop_3_nested_2_id","prop_3_nested_2_lang_id","prop_3_nested_2_params","prop_3_params","se_1_id","se_1_lang_id","se_1_nested_1_id","se_1_nested_1_lang_id","se_1_nested_1_params","se_1_nested_2_id","se_1_nested_2_lang_id","se_1_nested_2_params","se_1_params","se_2_id","se_2_lang_id","se_2_nested_1_id","se_2_nested_1_lang_id","se_2_nested_1_params","se_2_nested_2_id","se_2_nested_2_lang_id","se_2_nested_2_params","se_2_params","se_3_id","se_3_lang_id","se_3_nested_1_id","se_3_nested_1_lang_id","se_3_nested_1_params","se_3_params","se_4_id","se_4_lang_id","se_4_nested_1_id","se_4_nested_1_lang_id","se_4_nested_1_params","se_4_nested_2_id","se_4_nested_2_lang_id","se_4_nested_2_params","se_4_params","se_5_id","se_5_lang_id","se_5_params"
"nordic_swordman_costume_climber","Valen C","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 335}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ares_attack","specials.v2.statuseffect.major.attackmodifier.single.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 54.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_panda_warrior_costume_armor","Hu Tao C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 160}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","blind_less","specials.v2.statuseffect.minor.accuracymodifier.all.enemies","","","","","","","{""TURNS"": 4, ""ACCURACY"": -130.0}","reduce_healing","specials.v2.statuseffect.major.healmultiplier.all.enemies","","","","","","","{""TURNS"": 4, ""HEALING"": 50.0}","","","","","","","","","","","","","","","","","",""
"undead_female_warrior_costume_princess","Sabina C","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.all.enemies","{}","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","hp_recovery_more","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 3, ""TOTAL"": 1120}","buff_immunity","specials.v2.statuseffect.minor.buffimmunity.all.enemies","","","","","","","{""TURNS"": 3}","","","","","","","","","","","","","","","","","",""
"nomad_female_berserker_costume_shaman","Kelile C","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burn_more_more","specials.v2.statuseffect.major.burn.all.enemies","","","","","","","{""TURNS"": 2, ""DAMAGE"": 346}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_female_mage_costume_mender","Kailani C","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","soul_connection","specials.v2.statuseffect.minor.soulconnection.all.allies","","","","","","","{""TURNS"": 5}","basic_attack_more","specials.v2.statuseffect.minor.attackmodifier.all.allies","","","","","","","{""TURNS"": 5, ""ATTACK"": 50.0}","","","","","","","","","","","","","","","","","",""
"nordic_mage_costume_hermit","Ulmer C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 145}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","attack_rally","specials.v2.statuseffect.minor.attackmodifier.all.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 48.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tribal_chief_costume_conqueror","Khagan C","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 514}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mana_regen_less","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","","","","{""TURNS"": 5, ""MANAREGEN"": 12.0}","medium_defense","specials.v2.statuseffect.major.defensemodifier.all.allies","","","","","","","{""TURNS"": 5, ""DEFENSE"": 46.0}","","","","","","","","","","","","","","","","","",""
"nomad_axe_adventurer_costume_magma","Colen C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 240}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burn_kelile","specials.v2.statuseffect.major.burn.all.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 231}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"orc_warrior_costume_urukhai","Nashgar C","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 260}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burn_more","specials.v2.statuseffect.minor.burn.single.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 141}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"underworld_champion_costume_champion","Obakan C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 182}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","counterattack_costume_obakan","specials.v2.statuseffect.major.counterattack.neartotarget.allies","","","","","","","{""TURNS"": 4, ""DEFLECTION"": 85.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_falconer_costume_dodo","Chao C","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 275}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mana_steal","specials.v2.statuseffect.major.increasingmanasteal.single.enemies","","","","","","","{""TURNS"": 4}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"oriental_monkey_captain_costume_warrior","Wu Kong C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 210}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","exhaust","specials.v2.statuseffect.minor.defensemodifier.single.allies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"s2_poseidon_costume_slayer","Poseidon C","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 480}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","debuff_shield_minor","specials.v2.statuseffect.minor.debuffshield.all.allies","","","","","","","{""TURNS"": 3}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"s2_ariel_costume_enchanter","Ariel C","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","","specials.v2.directeffect.healthboost.all.allies.fixedpower","{""HEALTHBOOST"": 520}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mana_recovery","specials.v2.statuseffect.minor.manaovertime.small.all.allies","","","","","","","{""TURNS"": 4}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"s2_cursed_samurai_costume_beetle","Kageburado C","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.single.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 320}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","buff_immunity","specials.v2.statuseffect.minor.buffimmunity.single.enemies","","","","","","","{""TURNS"": 2}","brittle","specials.v2.statuseffect.minor.defensemodifier.single.enemies","","","","","","","{""TURNS"": 2, ""DEFENSE"": -34.0}","","","","","","","","","","","","","","","","","",""
"s2_ursena_costume_reef","Ursena C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 130}","","","","","","","","","","","","","double_damage_to_healthy_target","specials.v2.property.targethealthdependantextradamage.over_health_boundary.all","","","","","","","","","{""HEALTHBOUNDARY"": 50.0, ""DAMAGEMULTIPLIER"": 200.0}","","","","","","","","","","","","","","","","","","","","","dark_mirror","specials.v2.statuseffect.minor.elementmirror.yellow.all.allies","","","","","","","{""TURNS"": 4, ""DEFLECTION"": 115.0}","mark_dark","specials.v2.statuseffect.minor.purpledefensemodifier.yellow.enemies","","","","","","","{""TURNS"": 4, ""DEFENSE"": -54.0}","","","","","","","","","","","","","","","","","",""
"easter_killhare_costume_farmer","Killhare C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 330}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stun_major_easter","specials.v2.statuseffect.minor.attackmodifier.allexceptcaster.allies","","","","","","","{""TURNS"": 3, ""ATTACK"": -20.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rabbit_blue_costume_riftbreaker","Master Lepus C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 280}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","mana_regen_reduction_easter","specials.v2.statuseffect.major.managenerationmodifier.single.allies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": -24.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sand_queen_costume_surfer","Rana C","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.neartotarget.allies","{}","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 185}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","underwater_more","specials.v2.statuseffect.minor.underwater.neartotarget.enemies","","","","","","","{""TURNS"": 4, ""DAMAGE"": 708}","reduce_healing_more","specials.v2.statuseffect.minor.healmultiplier.neartotarget.enemies","","","","","","","{""TURNS"": 4, ""HEALING"": 25.0}","","","","","","","","","","","","","","","","","",""
"sand_king_costume_lifeguard","Yunan C","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.all.allies","{}","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 215}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sand_curse_yunan_costume","specials.v2.statuseffect.minor.sandcurse.all.enemies","","","","","","","{""TURNS"": 5, ""DAMAGE"": 835}","mana_regen_more_more","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","","","","{""TURNS"": 5, ""MANAREGEN"": 33.0}","","","","","","","","","","","","","","","","","",""
"fire_god_doom_costume_avenger","Gravemaker C","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 175}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","burn_costume_gravemaker","specials.v2.statuseffect.major.burn.all.enemies","","","","","","","{""TURNS"": 2, ""DAMAGE"": 542}","link_red","specials.v2.statuseffect.major.elementlink.red.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 105.0, ""DEFENSE"": 105.0}","","","","","","","","","","","","","","","","","",""
"dark_god_seshat_costume_revenant","Seshat C","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.neartotarget.enemies","{}","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 420}","seshat_undead","specials.v2.minion.seshat_undead.cloneself.single.allies","{""FAMILIARHEALTHPERCENT"": 20.0, ""FAMILIARATTACK"": 17.0, ""FAMILIAREFFECTFREQUENCY"": 17.0}","","","","resist_direct_mana_reductions","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","purple_elemental_mana","specials.v2.statuseffect.major.elementlinkmana.purple.allies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": 104.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"holy_god_drake_lee_costume_serene","Drake Fong C","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 270}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","blind_reset_on_heal_more","specials.v2.statuseffect.minor.accuracymodifier.neartotarget.enemies","","","","","","","{""TURNS"": 3, ""ACCURACY"": -150.0}","link_yellow","specials.v2.statuseffect.major.elementlink.yellow.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 105.0, ""DEFENSE"": 105.0}","","","","","","","","","","","","","","","","","",""
"pirate_commodore_finley_costume_bleak","Finley C","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","buff_chain_strike_with_brittle_more","specials.v2.property.buffchainstrike","","brittle_more_more","specials.v2.statuseffect.major.defensemodifier.all.allies","{""TURNS"": 3, ""DEFENSE"": -56.0}","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ice_god_athena_costume_wargoddess","Athena C","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 320}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","crushed_defenses","specials.v2.statuseffect.minor.crusheddefense.neartotarget.enemies","","","","","","","{""TURNS"": 3, ""MAXMODIFIER"": 48, ""CHANGE"": -4.0, ""DEFENSE"": 59.0}","mark_ice_less","specials.v2.statuseffect.minor.bluedefensemodifier.red.enemies","","","","","","","{""TURNS"": 3, ""DEFENSE"": -34.0}","link_blue_more","specials.v2.statuseffect.major.elementlink.blue.allies","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","","","","","","","","","","",""
"forest_god_oberon_costume_everoak","Alberich C","","","","direct_effect_no_type","N/A","{}","","","","","","","","","","","","","revival_chance_secondary_everoak","specials.v2.property.secondarydirecteffectwithchance.revival.all.allies","","","","","","","","","{""SECONDARYPOWER"": 1.0, ""SECONDARYEFFECTCHANCE"": 38.0}","","","","","","","","","","","","","","","","","","","","","hp_recovery_alberich_costume","specials.v2.statuseffect.minor.fixedhealthrecovery.all.allies","","","","","","","{""TURNS"": 4, ""TOTAL"": 792}","mana_regen_costumed_alberich","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","","","","{""TURNS"": 4, ""MANAREGEN"": 38.0}","link_green_more","specials.v2.statuseffect.major.elementlink.green.allies","","","","{""TURNS"": 6, ""ATTACK"": 115.0, ""DEFENSE"": 115.0}","","","","","","","","","","","",""
"ice_god_eskimo_costume_champion","Alasie C","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 496}","","","","","","","","","","","","","mana_reduction_secondary_effect_neartotarget_enemies_less","specials.v2.property.secondarydirecteffect.addmana.neartotarget.enemies.decrement","","","","","","","","","{""SECONDARYABSPOWER"": -10.0}","","","","","","","","","","","","","","","","","","","","","mana_regen_reduction_minor","specials.v2.statuseffect.minor.managenerationmodifier.neartotarget.enemies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": -24.0}","link_blue","specials.v2.statuseffect.major.elementlink.blue.allies","","","","","","","{""TURNS"": 6, ""ATTACK"": 105.0, ""DEFENSE"": 105.0}","","","","","","","","","","","","","","","","","",""
