"hero_id","hero_name","passive_en","passive_ja","ss_en","ss_ja","extra_en_1","extra_ja_1","extra_en_2","extra_ja_2"
"bard_narcisa","Narcisa","--- Passives ---

- Reduce Mana gain from Special Skills -
[#!]-80%[#] mana generation.","--- Passives ---

- 特殊スキルによるマナ獲得量減少 -
マナ生成が[#!]-80%[#]になる。","・Deals 240% damage to all enemies.
・The duration of status ailments is reset for all enemies.
・All enemies get -34% attack for 3 turns.","・敵全員に240%のダメージを与える。
・敵全員のステータス異常の持続時間がリセットされる。
・3ターンの間、敵全員の攻撃力が-34%になる。","Transform cannot be blocked by status effects, family effects or passives.

・ Only buffs that are dispellable can be transformed.
・Transformed effects: 

・Attack buffs are transformed into 66% attack status ailment for -2 turns.

・Defense buffs are transformed into -2% defense status ailment for -2 turns.

・Mana generation buffs are transformed into -2% mana generation status ailment for -2 turns.","変化はステータス効果やファミリー効果、パッシブによって阻止されない。

・解除可能なバフのみが変化する。
・効果の変化：

・-2ターンの間、攻撃力バフが66%の攻撃力異常に変化する。 

・-2ターンの間、防御力バフが-2%の防御力異常に変化する。 

・-2ターンの間、マナ生成バフが-2%のマナ生成ステータス異常に変化する。","",""
"bard_zhabog","Zhabog","--- Passives ---

- Revival Chance Reduction -
The chance of revival is reduced for all enemies in the battle. The chance is [#!]-80%[#] of the original value.","--- Passives ---

- 復活確率の減少 -
バトル中の敵全員の復活確率を減少させる。確率は元の値の[#!]-80%[#]になる。","・Deals 350% damage to the target.
・The duration of status ailments is reset for all enemies.","・ターゲットに350%のダメージを与える。
・敵全員のステータス異常の持続時間がリセットされる。","","","",""
"trainer_rainbow_common","trainer_rainbow_common","","","・Deals 150% damage to the target.","・ターゲットに150%のダメージを与える。","","","",""
"trainer_rainbow_uncommon","trainer_rainbow_uncommon","","","・Deals 150% damage to the target.","・ターゲットに150%のダメージを与える。","","","",""
"trainer_rainbow_rare","trainer_rainbow_rare","","","・Deals 150% damage to the target.","・ターゲットに150%のダメージを与える。","","","",""
"trainer_rainbow_epic","trainer_rainbow_epic","","","・Deals 150% damage to the target.","・ターゲットに150%のダメージを与える。","","","",""
"trainer_rainbow_legendary","trainer_rainbow_legendary","","","・Deals 150% damage to the target.","・ターゲットに150%のダメージを与える。","","","",""
"fire_god_tahir","Tahir","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.

- Health Recovery on Status Ailment Received -
This character recovers [#!]400%[#] health when they receive a status ailment or a negative stack.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ

- ステータス異常によるライフ回復 -
ステータス異常またはマイナスの累積状態の間、このキャラクターのライフが[#!]400%[#]回復する","","","","","",""
"forest_god_grace","Grace","--- Passives ---

- Resist Sand Damage -
This character has innate resistance against [#!]Sand[#] damage.

- Mana on Buff Received -
This character gains [#!]10%[#] mana when they receive a buff or a positive stack.","--- Passives ---

- 砂ダメージ耐性 -
このキャラクターは[#!]砂[#]ダメージに対する耐性を最初から持つ

- バフを受けるごとのマナ -
バフまたはプラスの累積状態の間、このキャラクターのマナが[#!]10%[#]増加する。","・Deals 365% damage to the target and nearby enemies.
・The target and nearby enemies cannot cast any new Taunt status effects for 3 turns.
・The target and nearby enemies get -102% defense against Special Skills for 3 turns.
・[##elementgreen]Element Link[#] gives all [##elementgreen]Nature[#] allies immunity to new Fiends for 4 turns. This effect cannot be dispelled.","・ターゲットと近くにいる敵に365%のダメージを与える。
・3ターンの間、ターゲットと近くにいる敵が新たな挑発のステータス効果を付与できなくする。
・3ターンの間、ターゲットと近くにいる敵の特殊スキルに対する防御力が-102%になる。
・4ターンの間、[##elementgreen]属性リンク[#]によって、[##elementgreen]自然属性[#]の仲間全員が新しいフィエンドの影響を受けなくなる。この効果は解除不可。","","","",""
"styx_erebus","Erebus","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_thanatos","Thanatos","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_charon","Charon","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_amphitrite","Amphitrite","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_nemesis","Nemesis","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_arges","Arges","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
"styx_brontes","Brontes","--- Passives ---

- Weaker Minions -
Enemy [#!]Minions[#] have [#!]-150%[#] HP.

- Resist Status Ailments -
This character has innate resistance against [#!]Burn[#].","--- Passives ---

- ミニオン弱体化 -
敵の[#!]ミニオン[#]のHPが[#!]-150%[#]になる。

- ステータス異常に抵抗 -
このキャラクターは[#!]燃焼[#]に対する耐性を最初から持つ","・Special Skill has a different effect when charged with 100%/200%/300% mana:","・マナチャージが100%/200%/300%の場合に特殊スキルを使用すると、それぞれ異なる効果を発揮する:","","","",""
